observationId,origin,causeType,causeIds,residentIds,activityExecutionIds,actionExecutionIds
observation_b0431ee8ec948ea5,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_456a116aaa4f8336,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_89fc28c024bdca11,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_88e757825eefb8c1,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_7a7aabba147ed4fe,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_abf469759717835a,simulated_cause,movement,"[""movement_92b18ae4ba7ae416""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_df51f1a9c330de1f""]"
observation_eaf8aa56dab59aa2,simulated_cause,movement,"[""movement_92b18ae4ba7ae416""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_df51f1a9c330de1f""]"
observation_78f01b89facde3b2,simulated_cause,movement,"[""movement_92b18ae4ba7ae416""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_df51f1a9c330de1f""]"
observation_4aac747b879aba94,simulated_cause,movement,"[""movement_92b18ae4ba7ae416""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_df51f1a9c330de1f""]"
observation_6e813bdad595ae59,simulated_cause,movement,"[""movement_92b18ae4ba7ae416""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_df51f1a9c330de1f""]"
observation_1912063197af2857,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_ad7a32a3b27cdfbd,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_17e506347de80d36,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_6236b6728af7d1e7,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_2bc4f82858d99bc3,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_bb1c05e6c412ab04,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_3ddec95ac3ae5c56,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_17d9fc6865841065,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_48b01568d692f3bb,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_de4812d64c487d22,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_963e7b9b155a0f2d,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_e0701cbd9092cf6f,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_eb173f55e5146960,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_22ee75dcc39c8165,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_9aec86c43e58e3a1,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_55e25c5d9d61f115,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_55e79c648104e245,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_c36d634ce3727e0c,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_5a51d0805b418ce6,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_73d3b0697663a977,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_ba23876e81a36e29,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_0aec9895f4edff37,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_c0b047a9bb8d1456,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_222653381ae28523,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_8b35c6add22de54f,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_3fe41b7dc687a518,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_43e4ae38f12c6bc6,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_c07f857f52e36d7b,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_d6511794bfceaafb,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_e1dadb45d3738348,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_a7adadc3e0647b51,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_1e3dc915e0b7e6dd,simulated_cause,action_execution,"[""action_31a61ff6cd390468""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_31a61ff6cd390468""]"
observation_68f321a4060a4e53,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_ea2a683b29ace149,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_16391b2fae3ab018,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_df815c88b0876527,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_9332991b12b7daea,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_40445eb805c1f95b,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_39c3fe0d424e54ce,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_b096c1e5e1641d63,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_cb58f9c1bcd8cb4c,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_e98bf67abccc2ef3,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_80e2bcc3598094dd,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_6f2476bc9d794e51,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_af2ca08b1261cb91,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_58b501398b22ef67,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_583594efd8024e96,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_acd889d6d1adb892,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_86995de587718707,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_501be174f5d9fd99,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_3e539b4a6450b061,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_77935942e13a67d7,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_8fa486c6b98e1bbc,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_f3c76490e2f0b16c,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_c025c5c347889905,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_3369cfc29effef5f,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_df0b1c207e0a263a,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_fec216f23b2f3f9e,simulated_cause,action_execution,"[""action_ae94884cceac112d""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_ae94884cceac112d""]"
observation_88dd8aba087d9c22,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_f047661885143f75,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_7668998916acaad5,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_692c88197d44bf98,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_5bf3bb1b67406a00,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_ca736302e11de16e,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_5c66e29e2c4404e9,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_5ddcb44818de8847,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_b1bbca1be3628a8e,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_4b5a970a9abb9ce5,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_185c393b1f63496c,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_3d9f9a9df835196b,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_fc447cf1d136f8eb,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_0fcd289c2318f885,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_aba6385c49b6fed7,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_e0773f591a21f1f2,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_a854b040687fdb34,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_701f63979ba64b35,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_b4f6145997e30109,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_17dae1054918780c,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_872bc54e6d1d8597,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_78a982c2fcea5a79,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_5e8dabb88106f948,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_b498d5182a21f9ec,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_cc7349112bd20fca,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_3f4f9d92300ea7d5,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_e0032f00f932b83b,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_a277b3721d159709,simulated_cause,action_execution,"[""action_fed56cf97a34f762""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_fed56cf97a34f762""]"
observation_e18a2ff1e6c338ef,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_fe9706076558c2ac,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_2404f6742e666129,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_57ff12162d963e76,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_a57939811814d7d8,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_c7c58720d60ef86b,environment_model,trace,"[""trace_48b1367f28cccac5""]",[],[],[]
observation_f57e6ca9255c3291,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_01072941d65c56a0,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_6974f377c060b3ac,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_7de5a33abc30e682,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_9299de64227d95a5,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_991b6d2d4eee0653,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_43e7311a2a10b83e,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_01467b7a19d58bfa,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_7d8ac830581fb1e8,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_6a22bb0770180aae,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_785db351234ec1c3,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_bff44623f5ce10ed,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_f558a9cea2fc232c,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_71c6170f34a812e1,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_785b7f80ba24ce77,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_47dc20048290c588,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_7c909d7b0bd5661f,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_038046810b8d129d,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_8317ba4f514c6ffe,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_f79e6ba29dbb1da2,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_14dd38e0d9a0db9d,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_91280f06049b17aa,simulated_cause,action_execution,"[""action_19f75fbc635f90ea""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_19f75fbc635f90ea""]"
observation_f1ffa75239273607,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_eacaf84312511330,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_ea1904d45c169281,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_ad4bf27e9216522d,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_43aedc94821fff7a,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_2ccd0ce6dac6e736,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_0803fd761d6f3344,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_1066efa2307cce74,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_9fce21740a53deaa,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_7b46c6c5bc092848,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_eb2cc6e8806b46c6,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_90d88f73d91cd236,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_69c6ac43f51058ed,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_898f5f4d25d5efe8,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_9166c6369d2cd98d,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_d4b5953f93003b0a,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_0ddb3a8d467ce059,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_c9402531357aca1c,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_7fa6d0949ac23bbc,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_834ed0a0961a2f5e,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_ce0dd1f978d945d2,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_30e454fc79310fb2,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_bb107a48e6f7c151,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_e60af1bd93a6e2ed,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
observation_d609a19a7b9b7225,simulated_cause,action_execution,"[""action_5013d27a9309ca97""]","[""tommaso_bianchi""]","[""activity_b3c334aa5f6bb845""]","[""action_5013d27a9309ca97""]"
