transitionId,at,subjectType,subjectId,fact,previousValue,value,operation,causality
state_9fd364dd1663546b,2026-08-15T08:16:15.833333+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_e6791b9803001fae"",""causeType"":""process_edge""}"
state_06bf70f9cdfbd329,2026-08-15T08:17:30+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_a76f6f2d6cba8a2c"",""causeType"":""process_edge""}"
state_b05b11befecae343,2026-08-15T08:17:30+02:00,resident,tommaso_bianchi,carrying.medication,False,True,set,"{""causeId"":""action_e6791b9803001fae"",""causeType"":""action_effect""}"
state_46c79dbeea820648,2026-08-15T08:17:31.666667+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_a76f6f2d6cba8a2c"",""causeType"":""process_edge""}"
state_82b55fb8722c27f5,2026-08-15T08:18:45+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_c72aeb93972af912"",""causeType"":""process_edge""}"
state_2b3bdb7003751a8a,2026-08-15T08:18:46.666667+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_c72aeb93972af912"",""causeType"":""process_edge""}"
state_fc421a472ae8b959,2026-08-15T08:20:00+02:00,resident,tommaso_bianchi,carrying.medication,True,False,set,"{""causeId"":""action_c72aeb93972af912"",""causeType"":""action_effect""}"
state_be5d6db56427ea87,2026-08-15T08:30:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_df51f1a9c330de1f"",""causeType"":""process_edge""}"
state_328eb8d5df958b7d,2026-08-15T08:30:09.166667+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_df51f1a9c330de1f"",""causeType"":""process_edge""}"
state_dd86c30d0becf5c2,2026-08-15T08:33:45+02:00,resident,tommaso_bianchi,location,bedroom_01,kitchen_01,set,"{""causeId"":""action_df51f1a9c330de1f"",""causeType"":""action_effect""}"
state_2e26ee95aedd6228,2026-08-15T08:37:30+02:00,entity,service_kitchen_01,open,False,True,set,"{""causeId"":""action_31a61ff6cd390468"",""causeType"":""action_effect""}"
state_d532f7bcd90b3345,2026-08-15T08:41:15+02:00,resident,tommaso_bianchi,carrying.food_preparation_area,False,True,set,"{""causeId"":""action_ae94884cceac112d"",""causeType"":""action_effect""}"
state_b10c8b608472cbbd,2026-08-15T08:45:00+02:00,entity,service_kitchen_01,open,True,False,set,"{""causeId"":""action_fed56cf97a34f762"",""causeType"":""action_effect""}"
state_31c5e7573f9f5b01,2026-08-15T08:48:45+02:00,entity,service_kitchen_01,active,False,True,set,"{""causeId"":""action_19f75fbc635f90ea"",""causeType"":""action_effect""}"
state_a6ca2c9390f276ca,2026-08-15T08:56:15+02:00,entity,service_kitchen_01,active,True,False,set,"{""causeId"":""action_d76cb44917e01973"",""causeType"":""action_effect""}"
state_bb2fba3d82b06951,2026-08-15T09:00:00+02:00,resident,tommaso_bianchi,carrying.food_preparation_area,True,False,set,"{""causeId"":""action_bcc337a73524a712"",""causeType"":""action_effect""}"
state_3fd23b9e580ea190,2026-08-15T10:00:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_36e303491d3e028a"",""causeType"":""process_edge""}"
state_14589f18cff1cdcf,2026-08-15T10:00:05+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_36e303491d3e028a"",""causeType"":""process_edge""}"
state_057688014ab17aef,2026-08-15T10:05:00+02:00,resident,tommaso_bianchi,location,kitchen_01,living_room_01,set,"{""causeId"":""action_36e303491d3e028a"",""causeType"":""action_effect""}"
state_cd18c35512bc283c,2026-08-15T10:10:00+02:00,resident,tommaso_bianchi,carrying.vacuum_cleaner,,True,set,"{""causeId"":""action_a743cdff39a675fa"",""causeType"":""action_effect""}"
state_096a80b0730298ff,2026-08-15T10:15:00+02:00,entity,service_living_room_01,active,False,True,set,"{""causeId"":""action_43f9fcd7b9b2dfb4"",""causeType"":""action_effect""}"
state_dbb0f4b4cb483df5,2026-08-15T10:25:00+02:00,entity,service_living_room_01,active,True,False,set,"{""causeId"":""action_7ce31edf37014b7c"",""causeType"":""action_effect""}"
state_c5d023bb055694a1,2026-08-15T10:30:00+02:00,resident,tommaso_bianchi,carrying.vacuum_cleaner,True,False,set,"{""causeId"":""action_912e345cb0d30459"",""causeType"":""action_effect""}"
state_92470c5f50ae2286,2026-08-15T10:35:00+02:00,resident,tommaso_bianchi,carrying.cleaning_tool,False,True,set,"{""causeId"":""action_e6c7afc0f2288029"",""causeType"":""action_effect""}"
state_02c1d2f6ee05fed3,2026-08-15T10:45:00+02:00,resident,tommaso_bianchi,carrying.cleaning_tool,True,False,set,"{""causeId"":""action_fdc4cf33d83e0716"",""causeType"":""action_effect""}"
state_531cc60feed5ff96,2026-08-15T13:00:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_047edb088a632d38"",""causeType"":""process_edge""}"
state_ccabfa753fc83264,2026-08-15T13:00:05+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_047edb088a632d38"",""causeType"":""process_edge""}"
state_30646cc36ff26540,2026-08-15T13:03:45+02:00,resident,tommaso_bianchi,location,living_room_01,kitchen_01,set,"{""causeId"":""action_047edb088a632d38"",""causeType"":""action_effect""}"
state_5b764276f19045b5,2026-08-15T13:07:30+02:00,entity,service_kitchen_01,open,False,True,set,"{""causeId"":""action_cf7f1dfa69d83804"",""causeType"":""action_effect""}"
state_1c448904221a1bac,2026-08-15T13:11:15+02:00,resident,tommaso_bianchi,carrying.food_preparation_area,False,True,set,"{""causeId"":""action_14aa0ce8fd4c23cd"",""causeType"":""action_effect""}"
state_b15c1aeb542e2259,2026-08-15T13:15:00+02:00,entity,service_kitchen_01,open,True,False,set,"{""causeId"":""action_e25b1e5ea8a1dcc7"",""causeType"":""action_effect""}"
state_06fe43428484fbb8,2026-08-15T13:18:45+02:00,entity,service_kitchen_01,active,False,True,set,"{""causeId"":""action_96ec07d7acf51161"",""causeType"":""action_effect""}"
state_7578221bb997ddb1,2026-08-15T13:26:15+02:00,entity,service_kitchen_01,active,True,False,set,"{""causeId"":""action_218d64785cba5b8a"",""causeType"":""action_effect""}"
state_58139c23f5542989,2026-08-15T13:30:00+02:00,resident,tommaso_bianchi,carrying.food_preparation_area,True,False,set,"{""causeId"":""action_2683fee6a57d902a"",""causeType"":""action_effect""}"
state_6b357dcba8273d70,2026-08-15T13:50:00+02:00,resident,tommaso_bianchi,location,kitchen_01,kitchen_01,set,"{""causeId"":""action_f00425de2c8ab60b"",""causeType"":""action_effect""}"
state_1684646fd0089485,2026-08-15T14:05:00+02:00,resident,tommaso_bianchi,posture,standing,sitting,set,"{""causeId"":""action_0dd727e39573a0b9"",""causeType"":""action_effect""}"
state_b76ca8951a8d5e39,2026-08-15T14:05:00+02:00,resident,tommaso_bianchi,posture,standing,sitting,set,"{""causeId"":""action_0dd727e39573a0b9"",""causeType"":""action_effect""}"
state_eeb03713c3ec47e1,2026-08-15T14:20:00+02:00,entity,service_kitchen_01,service_kitchen_01.consumption_area.consumed,5,6,increment,"{""causeId"":""action_e8a3d5b65552b463"",""causeType"":""action_effect""}"
state_085bc8ca674f9e53,2026-08-15T14:35:00+02:00,resident,tommaso_bianchi,posture,sitting,standing,set,"{""causeId"":""action_0a6bc4855d4f670b"",""causeType"":""action_effect""}"
state_b6fc1ce9ec29576d,2026-08-15T14:35:00+02:00,resident,tommaso_bianchi,posture,sitting,standing,set,"{""causeId"":""action_0a6bc4855d4f670b"",""causeType"":""action_effect""}"
state_823b44098e5b95fd,2026-08-15T15:30:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_0125ddfb5aaf9572"",""causeType"":""process_edge""}"
state_3b7ef2705ed0e1af,2026-08-15T15:30:05+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_0125ddfb5aaf9572"",""causeType"":""process_edge""}"
state_e6b7cb1558113642,2026-08-15T15:42:00+02:00,resident,tommaso_bianchi,location,kitchen_01,living_room_01,set,"{""causeId"":""action_0125ddfb5aaf9572"",""causeType"":""action_effect""}"
state_75fdac8f857d67c2,2026-08-15T15:54:00+02:00,resident,tommaso_bianchi,posture,standing,sitting,set,"{""causeId"":""action_e7c9a50c6b1e4c3a"",""causeType"":""action_effect""}"
state_b533df55aa852eb0,2026-08-15T15:54:00+02:00,resident,tommaso_bianchi,posture,standing,sitting,set,"{""causeId"":""action_e7c9a50c6b1e4c3a"",""causeType"":""action_effect""}"
state_2d61a625f5864adc,2026-08-15T16:18:00+02:00,resident,tommaso_bianchi,posture,sitting,lying,set,"{""causeId"":""action_9661ff7c6117d7af"",""causeType"":""action_effect""}"
state_32896e37ccecdde9,2026-08-15T16:18:00+02:00,resident,tommaso_bianchi,posture,sitting,lying,set,"{""causeId"":""action_9661ff7c6117d7af"",""causeType"":""action_effect""}"
state_13de22e2c8930ce1,2026-08-15T21:30:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_8afebb6e5369b3b4"",""causeType"":""process_edge""}"
state_2405e0b0dfd22351,2026-08-15T21:30:10+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_8afebb6e5369b3b4"",""causeType"":""process_edge""}"
state_6c50c97711e4545e,2026-08-15T21:37:30+02:00,resident,tommaso_bianchi,location,living_room_01,bathroom_01,set,"{""causeId"":""action_8afebb6e5369b3b4"",""causeType"":""action_effect""}"
state_916d679c05b9b456,2026-08-15T22:30:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_bd2f1d26b382d0a9"",""causeType"":""process_edge""}"
state_938a26e83869b103,2026-08-15T22:30:05+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_bd2f1d26b382d0a9"",""causeType"":""process_edge""}"
state_854e0baa846c2f0d,2026-08-16T01:10:00+02:00,resident,tommaso_bianchi,location,bathroom_01,bedroom_01,set,"{""causeId"":""action_bd2f1d26b382d0a9"",""causeType"":""action_effect""}"
state_5ae4d8e520e2535b,2026-08-16T03:50:00+02:00,resident,tommaso_bianchi,posture,lying,lying,set,"{""causeId"":""action_7711b14d9b287d7c"",""causeType"":""action_effect""}"
state_a98609cc639aa19c,2026-08-16T03:50:00+02:00,resident,tommaso_bianchi,posture,lying,lying,set,"{""causeId"":""action_7711b14d9b287d7c"",""causeType"":""action_effect""}"
state_e4ea298e595fde2a,2026-08-16T08:05:00+02:00,resident,tommaso_bianchi,location,bedroom_01,bedroom_01,set,"{""causeId"":""action_1ab2605ac6a09d7e"",""causeType"":""action_effect""}"
state_a15711823e34c2f5,2026-08-16T08:10:00+02:00,resident,tommaso_bianchi,posture,lying,standing,set,"{""causeId"":""action_611a9dadad02ebe4"",""causeType"":""action_effect""}"
state_c29cf3038d3610f9,2026-08-16T08:10:00+02:00,resident,tommaso_bianchi,posture,lying,standing,set,"{""causeId"":""action_611a9dadad02ebe4"",""causeType"":""action_effect""}"
state_db8190f1a71cca39,2026-08-16T08:16:15+02:00,resident,tommaso_bianchi,location,bedroom_01,bedroom_01,set,"{""causeId"":""action_cab68cb1a5524c3e"",""causeType"":""action_effect""}"
state_ef842ebafa329ac5,2026-08-16T08:16:15+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_c2bbc94c5647f7c5"",""causeType"":""process_edge""}"
state_bce7c74d92ab82ef,2026-08-16T08:16:15.833333+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_c2bbc94c5647f7c5"",""causeType"":""process_edge""}"
state_67c5fad1e9aa6182,2026-08-16T08:17:30+02:00,resident,tommaso_bianchi,carrying.medication,False,True,set,"{""causeId"":""action_c2bbc94c5647f7c5"",""causeType"":""action_effect""}"
state_ac8d7eabb70716a7,2026-08-16T08:17:30+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_db72699d3963095d"",""causeType"":""process_edge""}"
state_5090277864f89c5b,2026-08-16T08:17:31.666667+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_db72699d3963095d"",""causeType"":""process_edge""}"
state_cc15beecb39e0cc1,2026-08-16T08:18:45+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_b0aadbcd08506b08"",""causeType"":""process_edge""}"
state_af912f321b2d5cea,2026-08-16T08:18:46.666667+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_b0aadbcd08506b08"",""causeType"":""process_edge""}"
state_2e8e260d7afd3409,2026-08-16T08:20:00+02:00,resident,tommaso_bianchi,carrying.medication,True,False,set,"{""causeId"":""action_b0aadbcd08506b08"",""causeType"":""action_effect""}"
state_d56b836917c255df,2026-08-16T08:30:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_2cbf11cffcbe2f31"",""causeType"":""process_edge""}"
state_5f83c1064ade1f48,2026-08-16T08:30:09.166667+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_2cbf11cffcbe2f31"",""causeType"":""process_edge""}"
state_d3c9623d827b2c21,2026-08-16T08:33:45+02:00,resident,tommaso_bianchi,location,bedroom_01,kitchen_01,set,"{""causeId"":""action_2cbf11cffcbe2f31"",""causeType"":""action_effect""}"
state_f1d76bf09818034f,2026-08-16T08:37:30+02:00,entity,service_kitchen_01,open,False,True,set,"{""causeId"":""action_f96e3b5f52a6c17e"",""causeType"":""action_effect""}"
state_238f961fff62700c,2026-08-16T08:41:15+02:00,resident,tommaso_bianchi,carrying.food_preparation_area,False,True,set,"{""causeId"":""action_9bb32351c3a2bc20"",""causeType"":""action_effect""}"
state_47c0e89d4aa3af6a,2026-08-16T08:45:00+02:00,entity,service_kitchen_01,open,True,False,set,"{""causeId"":""action_2e600afd87d65f1c"",""causeType"":""action_effect""}"
state_8e574aaeb50d9bc9,2026-08-16T08:48:45+02:00,entity,service_kitchen_01,active,False,True,set,"{""causeId"":""action_f34d7fae8604984f"",""causeType"":""action_effect""}"
state_0a31eeb000c877a7,2026-08-16T08:56:15+02:00,entity,service_kitchen_01,active,True,False,set,"{""causeId"":""action_45df6a4cf7e4b2dd"",""causeType"":""action_effect""}"
state_01a54e741cfa6611,2026-08-16T09:00:00+02:00,resident,tommaso_bianchi,carrying.food_preparation_area,True,False,set,"{""causeId"":""action_ba50e2c6bead7b10"",""causeType"":""action_effect""}"
state_f580f1596e4a3fc3,2026-08-16T12:00:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_20b45e89b5180080"",""causeType"":""process_edge""}"
state_4b1f3f15f033a82e,2026-08-16T12:01:12.500000+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_20b45e89b5180080"",""causeType"":""process_edge""}"
state_162a35de96a73b85,2026-08-16T12:10:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_77a6cd709ae8ad2c"",""causeType"":""process_edge""}"
state_698bd1103099feb0,2026-08-16T12:10:00+02:00,resident,tommaso_bianchi,location,kitchen_01,home_exit,set,"{""causeId"":""action_20b45e89b5180080"",""causeType"":""action_effect""}"
state_f7c24aaddff04888,2026-08-16T12:11:04.375000+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_77a6cd709ae8ad2c"",""causeType"":""process_edge""}"
state_b5865d25f33d80ef,2026-08-16T12:20:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_c34997c3aa8db0c4"",""causeType"":""process_edge""}"
state_f6f6df977b73c8da,2026-08-16T12:20:00+02:00,resident,tommaso_bianchi,at_home,True,False,set,"{""causeId"":""action_77a6cd709ae8ad2c"",""causeType"":""action_effect""}"
state_5ca5b053faedd27c,2026-08-16T12:21:04.375000+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_c34997c3aa8db0c4"",""causeType"":""process_edge""}"
state_226bd9bb5325dcde,2026-08-16T12:30:00+02:00,resident,tommaso_bianchi,location,home_exit,mother_house_barcelona,set,"{""causeId"":""action_c34997c3aa8db0c4"",""causeType"":""action_effect""}"
state_94c8ab2592465d38,2026-08-16T13:28:00+02:00,resident,tommaso_bianchi,location,mother_house_barcelona,mother_house_barcelona,set,"{""causeId"":""action_06b3daa41833f10d"",""causeType"":""action_effect""}"
state_ab3e21f66056badc,2026-08-16T15:04:00+02:00,resident,tommaso_bianchi,posture,standing,sitting,set,"{""causeId"":""action_cdb67be69ebac856"",""causeType"":""action_effect""}"
state_cd550a2e8233cbe2,2026-08-16T15:04:00+02:00,resident,tommaso_bianchi,posture,standing,sitting,set,"{""causeId"":""action_cdb67be69ebac856"",""causeType"":""action_effect""}"
state_6d8094dec2003b09,2026-08-16T15:52:00+02:00,entity,service_mother_house_barcelona,service_mother_house_barcelona.consumption_area.consumed,0,1,increment,"{""causeId"":""action_d7e7f04736a30ff0"",""causeType"":""action_effect""}"
state_38e15cae17a26803,2026-08-16T16:40:00+02:00,resident,tommaso_bianchi,posture,sitting,standing,set,"{""causeId"":""action_0a5ef21b7b315b36"",""causeType"":""action_effect""}"
state_e17f20814a94b3c9,2026-08-16T16:40:00+02:00,resident,tommaso_bianchi,posture,sitting,standing,set,"{""causeId"":""action_0a5ef21b7b315b36"",""causeType"":""action_effect""}"
state_25c32d7408bd3870,2026-08-16T17:00:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_21f5176723e34dab"",""causeType"":""process_edge""}"
state_bf4fee5afb55f5e7,2026-08-16T17:01:22.500000+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_21f5176723e34dab"",""causeType"":""process_edge""}"
state_05d68ac39770f53e,2026-08-16T17:06:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_fafe59788c0f68ef"",""causeType"":""process_edge""}"
state_4f74af423ccd6092,2026-08-16T17:06:00+02:00,resident,tommaso_bianchi,location,mother_house_barcelona,home_entrance,set,"{""causeId"":""action_21f5176723e34dab"",""causeType"":""action_effect""}"
state_2f6837e31814b56d,2026-08-16T17:06:21.875000+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_fafe59788c0f68ef"",""causeType"":""process_edge""}"
state_3859f830c3a6f1ab,2026-08-16T17:12:00+02:00,resident,tommaso_bianchi,at_home,False,True,set,"{""causeId"":""action_fafe59788c0f68ef"",""causeType"":""action_effect""}"
state_779acdcb22c49814,2026-08-16T17:18:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_5d381cb1d6dba1bd"",""causeType"":""process_edge""}"
state_d84cde0a4f87a1a3,2026-08-16T17:18:00+02:00,resident,tommaso_bianchi,at_home,True,False,set,"{""causeId"":""action_474f6e9f22c4a00d"",""causeType"":""action_effect""}"
state_78023b685ec89a2f,2026-08-16T17:18:21.875000+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_5d381cb1d6dba1bd"",""causeType"":""process_edge""}"
state_09764bc3d371d2fc,2026-08-16T17:24:00+02:00,resident,tommaso_bianchi,location,home_entrance,hallway_01,set,"{""causeId"":""action_5d381cb1d6dba1bd"",""causeType"":""action_effect""}"
state_2cc335878fc4703c,2026-08-16T17:24:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_546d6f69735d6170"",""causeType"":""process_edge""}"
state_676bd46298b9ecde,2026-08-16T17:24:21.875000+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_546d6f69735d6170"",""causeType"":""process_edge""}"
state_127d3031b29e68aa,2026-08-16T17:30:00+02:00,resident,tommaso_bianchi,at_home,False,True,set,"{""causeId"":""action_546d6f69735d6170"",""causeType"":""action_effect""}"
state_a37247c91f19da5e,2026-08-16T21:30:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_8a23dc3ad51dda38"",""causeType"":""process_edge""}"
state_a36a8d9b280a113a,2026-08-16T21:30:06.875000+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_8a23dc3ad51dda38"",""causeType"":""process_edge""}"
state_1a2a3b85d5a3aad7,2026-08-16T21:37:30+02:00,resident,tommaso_bianchi,location,hallway_01,bathroom_01,set,"{""causeId"":""action_8a23dc3ad51dda38"",""causeType"":""action_effect""}"
state_179f1010eb05e500,2026-08-16T22:30:00+02:00,resident,tommaso_bianchi,execution_state,performing_activity,moving,set,"{""causeId"":""action_f2c3c3c7f3344d07"",""causeType"":""process_edge""}"
state_d585922554a5f6de,2026-08-16T22:30:05+02:00,resident,tommaso_bianchi,execution_state,moving,performing_activity,set,"{""causeId"":""action_f2c3c3c7f3344d07"",""causeType"":""process_edge""}"
state_66fde2572cf15654,2026-08-17T01:10:00+02:00,resident,tommaso_bianchi,location,bathroom_01,bedroom_01,set,"{""causeId"":""action_f2c3c3c7f3344d07"",""causeType"":""action_effect""}"
state_729c78da5a4948d8,2026-08-17T03:50:00+02:00,resident,tommaso_bianchi,posture,standing,lying,set,"{""causeId"":""action_a84fe33d458d29aa"",""causeType"":""action_effect""}"
state_9c2be7df87fb3f80,2026-08-17T03:50:00+02:00,resident,tommaso_bianchi,posture,standing,lying,set,"{""causeId"":""action_a84fe33d458d29aa"",""causeType"":""action_effect""}"
