observationId,sensorId,sensorType,observedAt,measurement,value,unit,quality
observation_3392f2fc469d6a66,temperature_hallway_01,temperature,2026-08-16T08:15:00+02:00,temperature,20.0,celsius,nominal
observation_2001ea06fcc5f72c,temperature_kitchen_01,temperature,2026-08-16T08:15:00+02:00,temperature,20.0,celsius,nominal
observation_d0938c9eeea6d23a,temperature_living_room_01,temperature,2026-08-16T08:15:00+02:00,temperature,20.0,celsius,nominal
observation_0295dbd95b7c879b,pir_bedroom_01,pir,2026-08-16T08:16:15+02:00,motion,ON,,nominal
observation_afc816be7b8372d6,pir_bedroom_01,pir,2026-08-16T08:16:20+02:00,motion,OFF,,nominal
observation_6f98416a03e20c7b,pir_bedroom_01,pir,2026-08-16T08:16:23.528428+02:00,motion,ON,,nominal
observation_dce9a63116ac7a24,pir_bedroom_01,pir,2026-08-16T08:16:28.528428+02:00,motion,OFF,,nominal
observation_c4e226346d012554,pir_bedroom_01,pir,2026-08-16T08:16:36.551192+02:00,motion,ON,,nominal
observation_970c4025f30b07a8,pir_bedroom_01,pir,2026-08-16T08:16:41.551192+02:00,motion,OFF,,nominal
observation_17ce7e490f0437ec,pir_bedroom_01,pir,2026-08-16T08:16:49.036804+02:00,motion,ON,,nominal
observation_eb0a10af1d48f894,pir_bedroom_01,pir,2026-08-16T08:16:54.036804+02:00,motion,OFF,,nominal
observation_f99b0498633b6fe4,pir_bedroom_01,pir,2026-08-16T08:17:01.344483+02:00,motion,ON,,nominal
observation_55bfa049226f30d9,pir_bedroom_01,pir,2026-08-16T08:17:06.344483+02:00,motion,OFF,,nominal
observation_41c9b38760c26e21,pir_bedroom_01,pir,2026-08-16T08:17:29.528030+02:00,motion,ON,,nominal
observation_13c2bd02a17c4ead,pir_bedroom_01,pir,2026-08-16T08:17:30+02:00,motion,OFF,,nominal
observation_fd2e841691261d6f,pir_bedroom_01,pir,2026-08-16T08:17:55.062485+02:00,motion,ON,,nominal
observation_934af480408809e8,pir_bedroom_01,pir,2026-08-16T08:18:00.062485+02:00,motion,OFF,,nominal
observation_95c2ac89a39681cd,pir_bedroom_01,pir,2026-08-16T08:18:08.568690+02:00,motion,ON,,nominal
observation_299794f31a112f7a,pir_bedroom_01,pir,2026-08-16T08:18:13.568690+02:00,motion,OFF,,nominal
observation_6562a989faefdcc0,pir_bedroom_01,pir,2026-08-16T08:18:15.362348+02:00,motion,ON,,nominal
observation_154679f9afde26d9,pir_bedroom_01,pir,2026-08-16T08:18:20.362348+02:00,motion,OFF,,nominal
observation_e5e75442a73a0c31,pir_bedroom_01,pir,2026-08-16T08:18:45+02:00,motion,ON,,nominal
observation_0c51af013761bc78,pir_bedroom_01,pir,2026-08-16T08:18:50+02:00,motion,OFF,,nominal
observation_f1fa7178a33a2f6f,pir_bedroom_01,pir,2026-08-16T08:19:17.226464+02:00,motion,ON,,nominal
observation_b07dca3ed0e8ff91,pir_bedroom_01,pir,2026-08-16T08:19:22.226464+02:00,motion,OFF,,nominal
observation_8810902edf6cc994,pir_bedroom_01,pir,2026-08-16T08:30:00+02:00,motion,ON,,nominal
observation_22d351c200ae8ed9,temperature_bathroom_01,temperature,2026-08-16T08:30:00+02:00,temperature,20.0,celsius,nominal
observation_36346745884c3533,temperature_bedroom_01,temperature,2026-08-16T08:30:00+02:00,temperature,20.0,celsius,nominal
observation_563e19e24f6e7cb4,temperature_hallway_01,temperature,2026-08-16T08:30:00+02:00,temperature,20.0,celsius,nominal
observation_cde124bf7aa54182,temperature_kitchen_01,temperature,2026-08-16T08:30:00+02:00,temperature,20.0,celsius,nominal
observation_c2d9e7897d9ae426,temperature_living_room_01,temperature,2026-08-16T08:30:00+02:00,temperature,20.0,celsius,nominal
observation_4f5425829f3d4fe0,pir_bathroom_01,pir,2026-08-16T08:30:01.666667+02:00,motion,ON,,nominal
observation_2c560becd67aaa82,pir_bedroom_01,pir,2026-08-16T08:30:05+02:00,motion,OFF,,nominal
observation_4c4d16b9e97f4ebe,pir_bathroom_01,pir,2026-08-16T08:30:06.666667+02:00,motion,OFF,,nominal
observation_d2a442625e7e9aa5,pir_kitchen_01,pir,2026-08-16T08:30:06.666667+02:00,motion,ON,,nominal
observation_31359ab6f231cbba,pir_kitchen_01,pir,2026-08-16T08:30:11.666667+02:00,motion,OFF,,nominal
observation_f7e3380a1a51b3c1,pir_kitchen_01,pir,2026-08-16T08:33:45+02:00,motion,ON,,nominal
observation_e0a7966fb2c45139,pir_kitchen_01,pir,2026-08-16T08:33:50+02:00,motion,OFF,,nominal
observation_7a36ac8c9b6c0dce,pir_kitchen_01,pir,2026-08-16T08:33:50.500000+02:00,motion,ON,,nominal
observation_1dd919e4a9af2364,pir_kitchen_01,pir,2026-08-16T08:33:55.500000+02:00,motion,OFF,,nominal
observation_c4855e50599af502,pir_kitchen_01,pir,2026-08-16T08:34:50.500000+02:00,motion,ON,,nominal
observation_262281439289344b,pir_kitchen_01,pir,2026-08-16T08:34:55.500000+02:00,motion,OFF,,nominal
observation_8ea03bd7e7c455d9,pir_kitchen_01,pir,2026-08-16T08:34:57.502267+02:00,motion,ON,,nominal
observation_84fad3b6894f4eb3,pir_kitchen_01,pir,2026-08-16T08:35:02.502267+02:00,motion,OFF,,nominal
observation_13c0e49d32fdd148,pir_kitchen_01,pir,2026-08-16T08:35:12.319323+02:00,motion,ON,,nominal
observation_d1b8e451eab39915,pir_kitchen_01,pir,2026-08-16T08:35:17.319323+02:00,motion,OFF,,nominal
observation_1e8ceef7fb3075d3,pir_kitchen_01,pir,2026-08-16T08:35:38.129416+02:00,motion,ON,,nominal
observation_fdafc79c182ef501,pir_kitchen_01,pir,2026-08-16T08:35:43.129416+02:00,motion,OFF,,nominal
observation_17ecdcdbc6b4a5dd,pir_kitchen_01,pir,2026-08-16T08:36:06.408230+02:00,motion,ON,,nominal
observation_57672f0b5a5df7d1,pir_kitchen_01,pir,2026-08-16T08:36:11.408230+02:00,motion,OFF,,nominal
observation_f7b30c2870899116,pir_kitchen_01,pir,2026-08-16T08:36:18.650348+02:00,motion,ON,,nominal
observation_22bb6f81787841b4,pir_kitchen_01,pir,2026-08-16T08:36:23.650348+02:00,motion,OFF,,nominal
observation_623cbac5659234d8,pir_kitchen_01,pir,2026-08-16T08:36:44.775697+02:00,motion,ON,,nominal
observation_65d42fdb5b4aa9b2,pir_kitchen_01,pir,2026-08-16T08:36:49.775697+02:00,motion,OFF,,nominal
observation_5ad21e64ede83dbc,pir_kitchen_01,pir,2026-08-16T08:37:23.723998+02:00,motion,ON,,nominal
observation_705689ad7c402923,pir_kitchen_01,pir,2026-08-16T08:37:28.723998+02:00,motion,OFF,,nominal
observation_ec1fbf952dfa8935,pir_kitchen_01,pir,2026-08-16T08:37:30+02:00,motion,ON,,nominal
observation_e7156869bd851d65,pir_kitchen_01,pir,2026-08-16T08:37:35+02:00,motion,OFF,,nominal
observation_b65e73a27e54b775,pir_kitchen_01,pir,2026-08-16T08:37:50.800964+02:00,motion,ON,,nominal
observation_1fb68110aa88bf84,pir_kitchen_01,pir,2026-08-16T08:37:55.800964+02:00,motion,OFF,,nominal
observation_37f5f0e436806769,pir_kitchen_01,pir,2026-08-16T08:38:03.571577+02:00,motion,ON,,nominal
observation_ba9dc0b86f330dba,pir_kitchen_01,pir,2026-08-16T08:38:08.571577+02:00,motion,OFF,,nominal
observation_37434c5454f78ecb,pir_kitchen_01,pir,2026-08-16T08:38:34.241148+02:00,motion,ON,,nominal
observation_fbb7715520c27d97,pir_kitchen_01,pir,2026-08-16T08:38:39.241148+02:00,motion,OFF,,nominal
observation_ea3826858e4d1053,pir_kitchen_01,pir,2026-08-16T08:38:41.406856+02:00,motion,ON,,nominal
observation_f6d2520cfa73118c,pir_kitchen_01,pir,2026-08-16T08:38:46.406856+02:00,motion,OFF,,nominal
observation_c71745af8ee1d51b,pir_kitchen_01,pir,2026-08-16T08:38:46.906856+02:00,motion,ON,,nominal
observation_322f5d44060e1fcd,pir_kitchen_01,pir,2026-08-16T08:38:51.906856+02:00,motion,OFF,,nominal
observation_3ab7184a822cd51f,pir_kitchen_01,pir,2026-08-16T08:38:57.728732+02:00,motion,ON,,nominal
observation_6f91ad0d14196649,pir_kitchen_01,pir,2026-08-16T08:39:02.728732+02:00,motion,OFF,,nominal
observation_fbf467e984569d37,pir_kitchen_01,pir,2026-08-16T08:39:09.585215+02:00,motion,ON,,nominal
observation_c606ad497c632c80,pir_kitchen_01,pir,2026-08-16T08:39:14.585215+02:00,motion,OFF,,nominal
observation_d5fa51c4b4f00223,pir_kitchen_01,pir,2026-08-16T08:39:24.962114+02:00,motion,ON,,nominal
observation_88c3a1b759c8d0ec,pir_kitchen_01,pir,2026-08-16T08:39:29.962114+02:00,motion,OFF,,nominal
observation_25eac85bf4792cde,pir_kitchen_01,pir,2026-08-16T08:39:41.747234+02:00,motion,ON,,nominal
observation_8dd9d3dc6d461f18,pir_kitchen_01,pir,2026-08-16T08:39:46.747234+02:00,motion,OFF,,nominal
observation_b8df79b1b8d1c4c2,pir_kitchen_01,pir,2026-08-16T08:40:02.071299+02:00,motion,ON,,nominal
observation_13cd463523b64da3,pir_kitchen_01,pir,2026-08-16T08:40:07.071299+02:00,motion,OFF,,nominal
observation_3ca80165b1a183b3,pir_kitchen_01,pir,2026-08-16T08:40:23.499491+02:00,motion,ON,,nominal
observation_5576366d3a0f48f1,pir_kitchen_01,pir,2026-08-16T08:40:28.499491+02:00,motion,OFF,,nominal
observation_b7f95885a21689f1,pir_kitchen_01,pir,2026-08-16T08:40:43.139745+02:00,motion,ON,,nominal
observation_da80ce8ed405a097,pir_kitchen_01,pir,2026-08-16T08:40:48.139745+02:00,motion,OFF,,nominal
observation_17653ca580e95a2a,pir_kitchen_01,pir,2026-08-16T08:40:58.719008+02:00,motion,ON,,nominal
observation_bccdb6724bca935f,pir_kitchen_01,pir,2026-08-16T08:41:03.719008+02:00,motion,OFF,,nominal
observation_d4f25c835513ee59,pir_kitchen_01,pir,2026-08-16T08:41:06.709283+02:00,motion,ON,,nominal
observation_d534e92a0c918cc7,pir_kitchen_01,pir,2026-08-16T08:41:11.709283+02:00,motion,OFF,,nominal
observation_dd5d0f12223d2034,pir_kitchen_01,pir,2026-08-16T08:41:14.788550+02:00,motion,ON,,nominal
observation_27d2f19c8678ffe4,pir_kitchen_01,pir,2026-08-16T08:41:15+02:00,motion,OFF,,nominal
observation_20386579a32b912d,pir_kitchen_01,pir,2026-08-16T08:41:46.664314+02:00,motion,ON,,nominal
observation_8b2a8e984899115a,pir_kitchen_01,pir,2026-08-16T08:41:51.664314+02:00,motion,OFF,,nominal
observation_7d4af669a839abb4,pir_kitchen_01,pir,2026-08-16T08:42:09.844200+02:00,motion,ON,,nominal
observation_84f2c1da84bbd730,pir_kitchen_01,pir,2026-08-16T08:42:14.844200+02:00,motion,OFF,,nominal
observation_b6061250dbae4071,pir_kitchen_01,pir,2026-08-16T08:42:20.993656+02:00,motion,ON,,nominal
observation_a9854fdcfaa33edf,pir_kitchen_01,pir,2026-08-16T08:42:25.993656+02:00,motion,OFF,,nominal
observation_51858b8aee14e03a,pir_kitchen_01,pir,2026-08-16T08:42:34.067722+02:00,motion,ON,,nominal
observation_da0ff38d3f4e5b96,pir_kitchen_01,pir,2026-08-16T08:42:39.067722+02:00,motion,OFF,,nominal
observation_0b85ff33f1d1fe99,pir_kitchen_01,pir,2026-08-16T08:43:30.546900+02:00,motion,ON,,nominal
observation_211dab02257f1ea1,pir_kitchen_01,pir,2026-08-16T08:43:35.546900+02:00,motion,OFF,,nominal
observation_a880de3677b0cdd6,pir_kitchen_01,pir,2026-08-16T08:43:52.437272+02:00,motion,ON,,nominal
observation_a70a34d07f0a5369,pir_kitchen_01,pir,2026-08-16T08:43:57.437272+02:00,motion,OFF,,nominal
observation_8dfd39053f2c9f70,pir_kitchen_01,pir,2026-08-16T08:44:10.518593+02:00,motion,ON,,nominal
observation_452e645d94f0ab42,pir_kitchen_01,pir,2026-08-16T08:44:15.518593+02:00,motion,OFF,,nominal
observation_3e49c5a635b6e2d8,pir_kitchen_01,pir,2026-08-16T08:44:16.018593+02:00,motion,ON,,nominal
observation_b7f76804a9a9fad5,pir_kitchen_01,pir,2026-08-16T08:44:21.018593+02:00,motion,OFF,,nominal
observation_15c39e087cac6b5b,pir_kitchen_01,pir,2026-08-16T08:44:27.906644+02:00,motion,ON,,nominal
observation_ddc89f274590798d,pir_kitchen_01,pir,2026-08-16T08:44:32.906644+02:00,motion,OFF,,nominal
observation_2e17d19753de0979,pir_kitchen_01,pir,2026-08-16T08:44:41.347179+02:00,motion,ON,,nominal
observation_15bef998542aa424,pir_kitchen_01,pir,2026-08-16T08:44:46.347179+02:00,motion,OFF,,nominal
observation_461432fa582cfe49,pir_kitchen_01,pir,2026-08-16T08:45:00+02:00,motion,ON,,nominal
observation_87b6b671cc7dddaa,temperature_bathroom_01,temperature,2026-08-16T08:45:00+02:00,temperature,20.0,celsius,nominal
observation_2fe177bfe037976f,temperature_bedroom_01,temperature,2026-08-16T08:45:00+02:00,temperature,20.0,celsius,nominal
observation_83d767a9d8613c6d,temperature_hallway_01,temperature,2026-08-16T08:45:00+02:00,temperature,20.0,celsius,nominal
observation_ccd87ea1d96d6a3d,temperature_kitchen_01,temperature,2026-08-16T08:45:00+02:00,temperature,20.0,celsius,nominal
observation_9983ff07e735a03b,temperature_living_room_01,temperature,2026-08-16T08:45:00+02:00,temperature,20.0,celsius,nominal
observation_2f39d0e0a2cd85aa,pir_kitchen_01,pir,2026-08-16T08:45:05+02:00,motion,OFF,,nominal
observation_9b9ef6a9f2322792,pir_kitchen_01,pir,2026-08-16T08:45:36.480044+02:00,motion,ON,,nominal
observation_04d4a5328566c38f,pir_kitchen_01,pir,2026-08-16T08:45:41.480044+02:00,motion,OFF,,nominal
observation_7b8cdd99bbb93651,pir_kitchen_01,pir,2026-08-16T08:46:05.477509+02:00,motion,ON,,nominal
observation_8b7b120d87add9b7,pir_kitchen_01,pir,2026-08-16T08:46:10.477509+02:00,motion,OFF,,nominal
observation_4dec13668b7bceec,pir_kitchen_01,pir,2026-08-16T08:46:24.427663+02:00,motion,ON,,nominal
observation_26861a34f5282e33,pir_kitchen_01,pir,2026-08-16T08:46:29.427663+02:00,motion,OFF,,nominal
observation_a5587e51c448007f,pir_kitchen_01,pir,2026-08-16T08:46:46.788523+02:00,motion,ON,,nominal
observation_66070d86b95b62ee,pir_kitchen_01,pir,2026-08-16T08:46:51.788523+02:00,motion,OFF,,nominal
observation_a0fff4824de13023,pir_kitchen_01,pir,2026-08-16T08:46:54.919412+02:00,motion,ON,,nominal
observation_e882d3b3036d33fa,pir_kitchen_01,pir,2026-08-16T08:46:59.919412+02:00,motion,OFF,,nominal
observation_976908cfb729ab8f,pir_kitchen_01,pir,2026-08-16T08:47:00.419412+02:00,motion,ON,,nominal
observation_509fd10e46888c5e,pir_kitchen_01,pir,2026-08-16T08:47:05.419412+02:00,motion,OFF,,nominal
observation_b7340b6f0abde86b,pir_kitchen_01,pir,2026-08-16T08:47:21.366296+02:00,motion,ON,,nominal
observation_6238c176cd369763,pir_kitchen_01,pir,2026-08-16T08:47:26.366296+02:00,motion,OFF,,nominal
observation_0972ae94ff3de47e,pir_kitchen_01,pir,2026-08-16T08:47:33.611551+02:00,motion,ON,,nominal
observation_44e8127a3bd20297,pir_kitchen_01,pir,2026-08-16T08:47:38.611551+02:00,motion,OFF,,nominal
observation_8034da9660544465,pir_kitchen_01,pir,2026-08-16T08:48:23.016931+02:00,motion,ON,,nominal
observation_f18ddf6603433cac,pir_kitchen_01,pir,2026-08-16T08:48:28.016931+02:00,motion,OFF,,nominal
observation_f985028eab21f1a6,pir_kitchen_01,pir,2026-08-16T08:48:28.695936+02:00,motion,ON,,nominal
observation_45f4b8131a2c29da,pir_kitchen_01,pir,2026-08-16T08:48:33.695936+02:00,motion,OFF,,nominal
observation_ab4bf33a42c1392c,pir_kitchen_01,pir,2026-08-16T08:48:36.964679+02:00,motion,ON,,nominal
observation_8ae467fa073e4452,pir_kitchen_01,pir,2026-08-16T08:48:41.964679+02:00,motion,OFF,,nominal
observation_4c8a06aaf1470b99,pir_kitchen_01,pir,2026-08-16T08:48:45+02:00,motion,ON,,nominal
observation_6f1bdd66e8324036,pir_kitchen_01,pir,2026-08-16T08:48:50+02:00,motion,OFF,,nominal
observation_a7a71ddf5e2f4f9f,pir_kitchen_01,pir,2026-08-16T08:48:57.931432+02:00,motion,ON,,nominal
observation_2b6e149fa842ccd0,pir_kitchen_01,pir,2026-08-16T08:49:02.931432+02:00,motion,OFF,,nominal
observation_69c424dd81b7f62d,pir_kitchen_01,pir,2026-08-16T08:49:24.064827+02:00,motion,ON,,nominal
observation_eb71e393af499e62,pir_kitchen_01,pir,2026-08-16T08:49:29.064827+02:00,motion,OFF,,nominal
observation_842023d528f65f1d,pir_kitchen_01,pir,2026-08-16T08:49:43.615668+02:00,motion,ON,,nominal
observation_c33a88321ae9f77b,pir_kitchen_01,pir,2026-08-16T08:49:48.615668+02:00,motion,OFF,,nominal
observation_0c5870062c6d0ca6,pir_kitchen_01,pir,2026-08-16T08:49:54.722077+02:00,motion,ON,,nominal
observation_f3effc8fcf60a85a,pir_kitchen_01,pir,2026-08-16T08:49:59.722077+02:00,motion,OFF,,nominal
observation_7148f5bd18d72434,pir_kitchen_01,pir,2026-08-16T08:50:05.949107+02:00,motion,ON,,nominal
observation_76f5c0afe267b151,pir_kitchen_01,pir,2026-08-16T08:50:10.949107+02:00,motion,OFF,,nominal
observation_eca1048f6b992e86,pir_kitchen_01,pir,2026-08-16T08:50:16.275002+02:00,motion,ON,,nominal
observation_8f1c7a3ecc349ac9,pir_kitchen_01,pir,2026-08-16T08:50:21.275002+02:00,motion,OFF,,nominal
observation_67817027e08b5f0d,pir_kitchen_01,pir,2026-08-16T08:50:44.927094+02:00,motion,ON,,nominal
observation_309aeffcc295dbbe,pir_kitchen_01,pir,2026-08-16T08:50:49.927094+02:00,motion,OFF,,nominal
observation_dab386a26bdb61fa,pir_kitchen_01,pir,2026-08-16T08:51:11.201144+02:00,motion,ON,,nominal
observation_ab16d15a665d76a2,pir_kitchen_01,pir,2026-08-16T08:51:16.201144+02:00,motion,OFF,,nominal
observation_37d3de83bd8a9d5c,pir_kitchen_01,pir,2026-08-16T08:51:23.351726+02:00,motion,ON,,nominal
observation_21ca42d5019b6a5b,pir_kitchen_01,pir,2026-08-16T08:51:28.351726+02:00,motion,OFF,,nominal
observation_c3509e2796eafe0b,pir_kitchen_01,pir,2026-08-16T08:51:42.221448+02:00,motion,ON,,nominal
observation_00fd3d67515e5d92,pir_kitchen_01,pir,2026-08-16T08:51:47.221448+02:00,motion,OFF,,nominal
observation_3059c9519b488c42,pir_kitchen_01,pir,2026-08-16T08:52:13.712678+02:00,motion,ON,,nominal
observation_0bde1b33084995b6,pir_kitchen_01,pir,2026-08-16T08:52:18.712678+02:00,motion,OFF,,nominal
observation_a6b5dafeabb78e0e,pir_kitchen_01,pir,2026-08-16T08:52:29.615005+02:00,motion,ON,,nominal
observation_ef3eda77d1bddeb9,pir_kitchen_01,pir,2026-08-16T08:52:30+02:00,motion,OFF,,nominal
observation_fa2ae91113009560,pir_kitchen_01,pir,2026-08-16T08:52:37.009386+02:00,motion,ON,,nominal
observation_81e4303450ca4af7,pir_kitchen_01,pir,2026-08-16T08:52:42.009386+02:00,motion,OFF,,nominal
observation_10dda1850228f738,pir_kitchen_01,pir,2026-08-16T08:52:43.706451+02:00,motion,ON,,nominal
observation_3b770df905854c27,pir_kitchen_01,pir,2026-08-16T08:52:48.706451+02:00,motion,OFF,,nominal
observation_97d7f1b8d73ca57e,pir_kitchen_01,pir,2026-08-16T08:52:57.363539+02:00,motion,ON,,nominal
observation_abcf0fc60b06aad0,pir_kitchen_01,pir,2026-08-16T08:53:02.363539+02:00,motion,OFF,,nominal
observation_7b24972f3610e576,pir_kitchen_01,pir,2026-08-16T08:53:15.372059+02:00,motion,ON,,nominal
observation_e0fb4479c739fae3,pir_kitchen_01,pir,2026-08-16T08:53:20.372059+02:00,motion,OFF,,nominal
observation_0dee97b7efeb82dc,pir_kitchen_01,pir,2026-08-16T08:53:37.269931+02:00,motion,ON,,nominal
observation_51fe92747348093e,pir_kitchen_01,pir,2026-08-16T08:53:42.269931+02:00,motion,OFF,,nominal
observation_cf74353aeb2afed9,pir_kitchen_01,pir,2026-08-16T08:54:07.421279+02:00,motion,ON,,nominal
observation_0d4d873d714f0a3e,pir_kitchen_01,pir,2026-08-16T08:54:12.421279+02:00,motion,OFF,,nominal
observation_2ceda8f8cd3b2467,pir_kitchen_01,pir,2026-08-16T08:54:23.432945+02:00,motion,ON,,nominal
observation_3465b93bddab03b0,pir_kitchen_01,pir,2026-08-16T08:54:28.432945+02:00,motion,OFF,,nominal
observation_89c8ebbd49ac5bdb,pir_kitchen_01,pir,2026-08-16T08:54:35.336722+02:00,motion,ON,,nominal
observation_02a9d6273e6b043f,pir_kitchen_01,pir,2026-08-16T08:54:40.336722+02:00,motion,OFF,,nominal
observation_2957f63168b9694f,pir_kitchen_01,pir,2026-08-16T08:54:55.412057+02:00,motion,ON,,nominal
observation_740c77a223c4fcac,pir_kitchen_01,pir,2026-08-16T08:55:00.412057+02:00,motion,OFF,,nominal
observation_b4abacc7f1eba509,pir_kitchen_01,pir,2026-08-16T08:55:04.415752+02:00,motion,ON,,nominal
observation_89fede3f9ee60b89,pir_kitchen_01,pir,2026-08-16T08:55:09.415752+02:00,motion,OFF,,nominal
observation_78a310e90dbca6e7,pir_kitchen_01,pir,2026-08-16T08:55:09.915752+02:00,motion,ON,,nominal
observation_6fa3f6791a2abf69,pir_kitchen_01,pir,2026-08-16T08:55:14.915752+02:00,motion,OFF,,nominal
observation_3a5ca7437d8915dd,pir_kitchen_01,pir,2026-08-16T08:55:28.387956+02:00,motion,ON,,nominal
observation_b862a7dcd60928eb,pir_kitchen_01,pir,2026-08-16T08:55:33.387956+02:00,motion,OFF,,nominal
observation_c23bc228fe15f096,pir_kitchen_01,pir,2026-08-16T08:55:51.929013+02:00,motion,ON,,nominal
observation_0e681532d5facd80,pir_kitchen_01,pir,2026-08-16T08:55:56.929013+02:00,motion,OFF,,nominal
observation_3544c5a4ac6e9752,pir_kitchen_01,pir,2026-08-16T08:56:15+02:00,motion,ON,,nominal
observation_599089bde01b98bb,pir_kitchen_01,pir,2026-08-16T08:56:20+02:00,motion,OFF,,nominal
observation_a2456fd2ac1bdea7,pir_kitchen_01,pir,2026-08-16T08:56:39.184975+02:00,motion,ON,,nominal
observation_9da8f31abe06b48b,pir_kitchen_01,pir,2026-08-16T08:56:44.184975+02:00,motion,OFF,,nominal
observation_1e545142bdfe5cc6,pir_kitchen_01,pir,2026-08-16T08:56:56.553935+02:00,motion,ON,,nominal
observation_7e5ff4ae1d842481,pir_kitchen_01,pir,2026-08-16T08:57:01.553935+02:00,motion,OFF,,nominal
observation_3ea79e63f831e36b,pir_kitchen_01,pir,2026-08-16T08:57:11.758621+02:00,motion,ON,,nominal
observation_3f17c93e7602a97a,pir_kitchen_01,pir,2026-08-16T08:57:16.758621+02:00,motion,OFF,,nominal
observation_a821d170b501b384,pir_kitchen_01,pir,2026-08-16T08:57:48.114041+02:00,motion,ON,,nominal
observation_6c0a9f957b57c382,pir_kitchen_01,pir,2026-08-16T08:57:53.114041+02:00,motion,OFF,,nominal
observation_9b4ed543270e0962,pir_kitchen_01,pir,2026-08-16T08:58:04.982874+02:00,motion,ON,,nominal
observation_e142480ff8a6fbe3,pir_kitchen_01,pir,2026-08-16T08:58:09.982874+02:00,motion,OFF,,nominal
observation_45af7b184012f93b,pir_kitchen_01,pir,2026-08-16T08:58:19.478182+02:00,motion,ON,,nominal
observation_53f6fff93f6e5223,pir_kitchen_01,pir,2026-08-16T08:58:24.478182+02:00,motion,OFF,,nominal
observation_73950fa6740fb544,pir_kitchen_01,pir,2026-08-16T08:58:34.739784+02:00,motion,ON,,nominal
observation_c8dd64663c039661,pir_kitchen_01,pir,2026-08-16T08:58:39.739784+02:00,motion,OFF,,nominal
observation_2dbbd9630bceba49,pir_kitchen_01,pir,2026-08-16T08:58:50.452964+02:00,motion,ON,,nominal
observation_3b17e7eb20b2d0ed,pir_kitchen_01,pir,2026-08-16T08:58:55.452964+02:00,motion,OFF,,nominal
observation_bcd34dc67e809d16,pir_kitchen_01,pir,2026-08-16T08:59:04.547716+02:00,motion,ON,,nominal
observation_4eedf4a8271118f1,pir_kitchen_01,pir,2026-08-16T08:59:09.547716+02:00,motion,OFF,,nominal
observation_d559b709e282594d,pir_kitchen_01,pir,2026-08-16T08:59:40.869248+02:00,motion,ON,,nominal
observation_e90d0abb30b8654f,pir_kitchen_01,pir,2026-08-16T08:59:45.869248+02:00,motion,OFF,,nominal
observation_dc71a51fda00ca8b,pir_kitchen_01,pir,2026-08-16T08:59:54.924249+02:00,motion,ON,,nominal
observation_c63210132e504b67,pir_kitchen_01,pir,2026-08-16T08:59:59.924249+02:00,motion,OFF,,nominal
observation_481e81b455cb2bbd,temperature_bathroom_01,temperature,2026-08-16T09:00:00+02:00,temperature,20.0,celsius,nominal
observation_9c18635f8e939ddb,temperature_bedroom_01,temperature,2026-08-16T09:00:00+02:00,temperature,20.0,celsius,nominal
observation_6b99edbb86c235be,temperature_hallway_01,temperature,2026-08-16T09:00:00+02:00,temperature,20.0,celsius,nominal
observation_6d0f9a54a54a1f90,temperature_kitchen_01,temperature,2026-08-16T09:00:00+02:00,temperature,20.0,celsius,nominal
observation_89164fc34f6eefcc,temperature_living_room_01,temperature,2026-08-16T09:00:00+02:00,temperature,20.0,celsius,nominal
observation_0577ef2f179dd07e,temperature_bathroom_01,temperature,2026-08-16T09:15:00+02:00,temperature,20.0,celsius,nominal
observation_2634332de8debe3a,temperature_bedroom_01,temperature,2026-08-16T09:15:00+02:00,temperature,20.0,celsius,nominal
observation_9ad0a51fed8ba3e4,temperature_hallway_01,temperature,2026-08-16T09:15:00+02:00,temperature,20.0,celsius,nominal
observation_ef5d38fb28fd5f3d,temperature_kitchen_01,temperature,2026-08-16T09:15:00+02:00,temperature,20.0,celsius,nominal
observation_8d4b4e60c722dc8d,temperature_living_room_01,temperature,2026-08-16T09:15:00+02:00,temperature,20.0,celsius,nominal
observation_e6effcbc4e05733a,temperature_bathroom_01,temperature,2026-08-16T09:30:00+02:00,temperature,20.0,celsius,nominal
observation_41b6a2152eb62838,temperature_bedroom_01,temperature,2026-08-16T09:30:00+02:00,temperature,20.0,celsius,nominal
observation_e74f8157e756f40a,temperature_hallway_01,temperature,2026-08-16T09:30:00+02:00,temperature,20.0,celsius,nominal
observation_28a139df17671662,temperature_kitchen_01,temperature,2026-08-16T09:30:00+02:00,temperature,20.0,celsius,nominal
observation_43074b71cf9bae16,temperature_living_room_01,temperature,2026-08-16T09:30:00+02:00,temperature,20.0,celsius,nominal
observation_d875893cad9e0550,temperature_bathroom_01,temperature,2026-08-16T09:45:00+02:00,temperature,20.0,celsius,nominal
observation_39ab40a4dd657177,temperature_bedroom_01,temperature,2026-08-16T09:45:00+02:00,temperature,20.0,celsius,nominal
observation_479b95b2b677e52a,temperature_hallway_01,temperature,2026-08-16T09:45:00+02:00,temperature,20.0,celsius,nominal
observation_63cd80b3f23828c6,temperature_kitchen_01,temperature,2026-08-16T09:45:00+02:00,temperature,20.0,celsius,nominal
observation_6ab0ae0cb9c0994a,temperature_living_room_01,temperature,2026-08-16T09:45:00+02:00,temperature,20.0,celsius,nominal
observation_a12335f08e3c4bba,temperature_bathroom_01,temperature,2026-08-16T10:00:00+02:00,temperature,20.5,celsius,nominal
